offer_id,price,old_price,currency,availability
НФ-00004985,310.25,,UAH,true
НФ-00003339,251.08,,UAH,true
НФ-00000939,171.95,,UAH,true
НФ-00003575,198.11,,UAH,true
НФ-00000944,62.93,,UAH,true
НФ-00000959,119,,UAH,true
НФ-00000938,85.97,,UAH,true
НФ-00007355,165.1,,UAH,true
НФ-00000986,231.14,,UAH,true
НФ-00000978,261.04,,UAH,true
НФ-00000989,247.95,,UAH,true
НФ-00001010,72.9,,UAH,true
НФ-00000962,125.23,,UAH,true
НФ-00000979,138.94,,UAH,true
НФ-00000990,330.19,,UAH,true
НФ-00000999,165.1,,UAH,true
НФ-00000973,72.9,,UAH,true
НФ-00000988,152.01,,UAH,true
НФ-00004986,251.08,,UAH,true
НФ-00000967,198.11,,UAH,true
НФ-00000964,138.94,,UAH,true
НФ-00000971,72.9,,UAH,true
НФ-00001001,429.25,,UAH,true
НФ-00000983,168.21,,UAH,true
НФ-00000987,237.99,,UAH,true
НФ-00000998,218.05,,UAH,true
НФ-00006132,165.1,,UAH,true
НФ-00001007,171.95,,UAH,true
НФ-00000995,277.24,,UAH,true
НФ-00000994,158.24,,UAH,true
НФ-00000963,145.17,,UAH,true
НФ-00000980,218.05,,UAH,true
НФ-00001411,244.22,,UAH,true
НФ-00004998,171.95,,UAH,true
НФ-00001417,228.02,,UAH,true
НФ-00001020,145.17,,UAH,true
НФ-00005160,317.11,,UAH,true
НФ-00008038,396.23,,UAH,true
НФ-00006133,528.3,,UAH,true
НФ-00005159,304.02,,UAH,true
НФ-00003348,264.15,,UAH,true
НФ-00005281,237.99,,UAH,true
НФ-00004987,161.98,,UAH,true
НФ-00001023,158.24,,UAH,true
НФ-00004928,158.24,,UAH,true
НФ-00006210,175.07,,UAH,true
НФ-00002646,578.14,,UAH,true
НФ-00007682,231.14,,UAH,true
НФ-00003514,495.29,,UAH,true
НФ-00008045,924.53,,UAH,true
НФ-00003446,5775.21,,UAH,true
НФ-00003449,10267.04,,UAH,true
НФ-00003447,6273.61,,UAH,true
НФ-00003442,9946.2,,UAH,true
НФ-00003441,5582.71,,UAH,true
НФ-00003436,7058.59,,UAH,true
НФ-00004406,211.2,,UAH,true
НФ-00002182,1452.84,,UAH,true
НФ-00003061,231.14,,UAH,true
НФ-00007412,396.23,,UAH,true
НФ-00007194,251.08,,UAH,true
НФ-00003059,175.07,,UAH,true
НФ-00007550,317.11,,UAH,true
НФ-00003454,16683.94,,UAH,true
НФ-00003440,11871.27,,UAH,true
НФ-00003060,356.36,,UAH,true
НФ-00005381,990.57,,UAH,true
НФ-00003456,17325.63,,UAH,true
НФ-00007366,231.14,,UAH,true
НФ-00005380,561.33,,UAH,true
НФ-00003350,224.28,,UAH,true
НФ-00007197,264.15,,UAH,true
НФ-00003455,17830.26,,UAH,true
НФ-00006375,105.91,,UAH,true
НФ-00004093,89.1,,UAH,true
НФ-00003063,105.91,,UAH,true
НФ-00007852,264.15,,UAH,true
НФ-00006187,198.11,,UAH,true
НФ-00004118,99.06,,UAH,true
НФ-00003631,7264.18,,UAH,true
НФ-00005314,79.13,,UAH,true
НФ-00007446,138.94,,UAH,true
НФ-00003627,627.37,,UAH,true
НФ-00001063,178.18,,UAH,true
НФ-00003613,4952.85,,UAH,true
НФ-00003622,1188.68,,UAH,true
НФ-00006166,13.09,,UAH,true
НФ-00003662,858.49,,UAH,true
НФ-00003661,832.33,,UAH,true
НФ-00003739,231.14,,UAH,true
НФ-00003746,1023.6,,UAH,true
НФ-00003741,1023.6,,UAH,true
НФ-00008070,838.56,,UAH,true
НФ-00005005,792.46,,UAH,true
НФ-00007033,812.39,,UAH,true
НФ-00003742,759.44,,UAH,true
НФ-00007354,231.14,,UAH,true
НФ-00008042,479.09,,UAH,true
НФ-00005231,838.56,,UAH,true
НФ-00007352,495.29,,UAH,true
НФ-00004099,257.31,,UAH,true
НФ-00007364,713.34,,UAH,true
НФ-00007663,686.55,,UAH,true
НФ-00007689,634.21,,UAH,true
НФ-00004097,175.07,,UAH,true
НФ-00005057,158.24,,UAH,true
НФ-00007166,274.12,,UAH,true
НФ-00007664,1155.67,,UAH,true
НФ-00003824,105.91,,UAH,true
НФ-00003816,871.58,,UAH,true
НФ-00003813,47.35,,UAH,true
НФ-00003819,386.26,,UAH,true
НФ-00007045,1056.61,,UAH,true
НФ-00007526,957.56,,UAH,true
НФ-00005901,396.23,,UAH,true
НФ-00006025,1069.7,,UAH,true
НФ-00003903,1479,,UAH,true
НФ-00003883,99.06,,UAH,true
НФ-00007228,277.24,,UAH,true
НФ-00007278,693.41,,UAH,true
НФ-00003881,264.15,,UAH,true
НФ-00003922,502.14,,UAH,true
НФ-00004957,145.17,,UAH,true
НФ-00006026,132.08,,UAH,true
НФ-00004124,924.53,,UAH,true
НФ-00003949,218.05,,UAH,true
НФ-00005055,92.2,,UAH,true
НФ-00006031,145.17,,UAH,true
НФ-00007954,237.99,,UAH,true
НФ-00007930,66.04,,UAH,true
НФ-00007862,429.25,,UAH,true
НФ-00006024,198.11,,UAH,true
НФ-00004138,42.99,,UAH,true
НФ-00003365,79.13,,UAH,true
НФ-00004145,165.1,,UAH,true
НФ-00003808,211.2,,UAH,true
НФ-00007956,165.1,,UAH,true
НФ-00006028,1023.6,,UAH,true
НФ-00007875,660.38,,UAH,true
НФ-00003832,165.1,,UAH,true
НФ-00003948,231.14,,UAH,true
НФ-00005902,99.06,,UAH,true
НФ-00006030,290.32,,UAH,true
НФ-00007876,145.17,,UAH,true
НФ-00005238,561.33,,UAH,true
НФ-00004860,3080.11,,UAH,true
НФ-00003296,105.91,,UAH,true
НФ-00006374,284.09,,UAH,true
НФ-00005058,145.17,,UAH,true
НФ-00006027,653.53,,UAH,true
НФ-00005237,383.15,,UAH,true
НФ-00006029,825.48,,UAH,true
НФ-00003878,59.19,,UAH,true
НФ-00003910,957.56,,UAH,true
НФ-00007394,215.56,,UAH,true
НФ-00007843,330.19,,UAH,true
НФ-00006022,66.04,,UAH,true
НФ-00007877,158.24,,UAH,true
НФ-00007957,310.25,,UAH,true
НФ-00005916,198.11,,UAH,true
НФ-00005066,277.24,,UAH,true
НФ-00004197,528.3,,UAH,true
НФ-00006181,495.29,,UAH,true
НФ-00006977,264.15,,UAH,true
НФ-00007301,198.11,,UAH,true
НФ-00006138,660.38,,UAH,true
НФ-00005989,356.36,,UAH,true
НФ-00006139,660.38,,UAH,true
НФ-00007880,277.24,,UAH,true
НФ-00004227,36.13,,UAH,true
НФ-00006140,660.38,,UAH,true
НФ-00004211,109.03,,UAH,true
НФ-00004207,693.41,,UAH,true
НФ-00004209,462.27,,UAH,true
НФ-00005971,198.11,,UAH,true
НФ-00004212,442.33,,UAH,true
НФ-00004213,389.38,,UAH,true
НФ-00004234,165.1,,UAH,true
НФ-00004217,42.99,,UAH,true
НФ-00005970,185.04,,UAH,true
НФ-00004215,396.23,,UAH,true
НФ-00004210,462.27,,UAH,true
НФ-00006141,660.38,,UAH,true
НФ-00005969,198.11,,UAH,true
НФ-00000699,297.18,,UAH,true
НФ-00004251,125.23,,UAH,true
НФ-00004255,389.38,,UAH,true
НФ-00004248,333.31,,UAH,true
НФ-00004252,125.23,,UAH,true
НФ-00006366,429.25,,UAH,true
НФ-00004256,290.32,,UAH,true
НФ-00000695,231.14,,UAH,true
НФ-00006367,317.11,,UAH,true
НФ-00004262,370.06,,UAH,true
НФ-00004431,39.87,,UAH,true
НФ-00004417,34.27,,UAH,true
НФ-00004408,34.89,,UAH,true
НФ-00004415,29.9,,UAH,true
НФ-00004424,19.94,,UAH,true
НФ-00004412,26.17,,UAH,true
НФ-00004435,59.19,,UAH,true
НФ-00000702,370.06,,UAH,true
НФ-00004436,109.03,,UAH,true
НФ-00000704,462.27,,UAH,true
НФ-00004826,66.04,,UAH,true
НФ-00004825,41.12,,UAH,true
НФ-00004287,23.06,,UAH,true
НФ-00005240,29.9,,UAH,true
НФ-00004411,19.94,,UAH,true
НФ-00004428,6.86,,UAH,true
НФ-00004475,13.09,,UAH,true
НФ-00000711,52.96,,UAH,true
НФ-00004458,79.13,,UAH,true
НФ-00004454,145.17,,UAH,true
НФ-00004470,26.17,,UAH,true
НФ-00005907,251.08,,UAH,true
НФ-00003371,254.18,,UAH,true
НФ-00005170,26.17,,UAH,true
НФ-00004469,26.17,,UAH,true
НФ-00007345,535.16,,UAH,true
НФ-00003722,277.24,,UAH,true
НФ-00003729,76.01,,UAH,true
НФ-00003725,300.29,,UAH,true
НФ-00005239,521.46,,UAH,true
НФ-00005913,370.06,,UAH,true
НФ-00003710,528.3,,UAH,true
НФ-00005915,475.36,,UAH,true
НФ-00003709,211.2,,UAH,true
НФ-00005912,304.02,,UAH,true
НФ-00003723,277.24,,UAH,true
НФ-00003719,297.18,,UAH,true
НФ-00003578,14.34,,UAH,true
НФ-00005910,363.22,,UAH,true
НФ-00005003,76.01,,UAH,true
НФ-00001028,13.09,,UAH,true
НФ-00001361,541.39,,UAH,true
НФ-00008062,957.56,,UAH,true
НФ-00005161,237.99,,UAH,true
НФ-00008043,119,,UAH,true
НФ-00006247,957.56,,UAH,true
НФ-00003382,528.3,,UAH,true
НФ-00007943,1122.65,,UAH,true
НФ-00003378,594.34,,UAH,true
НФ-00003383,330.19,,UAH,true
НФ-00003381,264.15,,UAH,true
НФ-00007923,290.32,,UAH,true
НФ-00004841,109.03,,UAH,true
НФ-00003384,660.38,,UAH,true
НФ-00003380,1056.61,,UAH,true
НФ-00005949,462.27,,UAH,true
НФ-00007666,706.48,,UAH,true
НФ-00001434,660.38,,UAH,true
НФ-00004960,406.2,,UAH,true
НФ-00001429,673.47,,UAH,true
НФ-00001427,607.43,,UAH,true
НФ-00001441,660.38,,UAH,true
НФ-00005192,1056.61,,UAH,true
НФ-00006184,1386.8,,UAH,true
НФ-00008083,33.03,,UAH,true
НФ-00008084,66.04,,UAH,true
НФ-00008086,56.07,,UAH,true
НФ-00008087,277.24,,UAH,true
НФ-00008090,990.57,,UAH,true
НФ-00008407,42.99,,UAH,true
НФ-00008413,284.09,,UAH,true
НФ-00008414,198.11,,UAH,true
НФ-00008418,2113.22,,UAH,true
НФ-00008420,15849.12,,UAH,true
НФ-00008421,2245.29,,UAH,true
НФ-00008429,224.28,,UAH,true
НФ-00008430,62.93,,UAH,true
НФ-00008432,1023.6,,UAH,true
НФ-00008447,541.39,,UAH,true
НФ-00008440,231.14,,UAH,true
НФ-00008441,231.14,,UAH,true
НФ-00008442,304.02,,UAH,true
НФ-00008443,231.14,,UAH,true
НФ-00008444,92.2,,UAH,true
НФ-00008446,587.5,,UAH,true
НФ-00008448,482.2,,UAH,true
НФ-00008453,6933.99,,UAH,true
НФ-00008455,105.91,,UAH,true
НФ-00008457,462.27,,UAH,true
НФ-00008458,132.08,,UAH,true
НФ-00008468,2311.33,,UAH,true
НФ-00008484,176.32,,UAH,true
НФ-00008485,183.16,,UAH,true
НФ-00008489,166.35,,UAH,true
НФ-00008490,172.58,,UAH,true
НФ-00008494,218.68,,UAH,true
НФ-00008495,218.05,,UAH,true
НФ-00008496,249.2,,UAH,true
НФ-00008497,249.2,,UAH,true
НФ-00008501,209.96,,UAH,true
НФ-00008502,264.15,,UAH,true
НФ-00008504,201.85,,UAH,true
НФ-00008505,210.57,,UAH,true
НФ-00008506,259.17,,UAH,true
НФ-00008507,193.76,,UAH,true
НФ-00008508,330.19,,UAH,true
НФ-00008509,145.17,,UAH,true
НФ-00008510,231.14,,UAH,true
НФ-00008512,442.33,,UAH,true
НФ-00008513,429.25,,UAH,true
НФ-00008515,449.19,,UAH,true
НФ-00008516,237.99,,UAH,true
НФ-00008517,515.23,,UAH,true
НФ-00008518,396.23,,UAH,true
НФ-00008520,462.27,,UAH,true
НФ-00008525,462.27,,UAH,true
НФ-00008526,244.22,,UAH,true
НФ-00008528,244.22,,UAH,true
НФ-00008529,4490.58,,UAH,true
НФ-00008531,284.09,,UAH,true
НФ-00008536,363.22,,UAH,true
НФ-00008537,99.06,,UAH,true
НФ-00008538,171.95,,UAH,true
НФ-00008539,317.11,,UAH,true
НФ-00008541,171.95,,UAH,true
НФ-00008542,148.9,,UAH,true
НФ-00008556,105.91,,UAH,true
НФ-00008558,66.04,,UAH,true
НФ-00008559,244.22,,UAH,true
НФ-00008563,158.24,,UAH,true
НФ-00008564,251.08,,UAH,true
НФ-00008565,264.15,,UAH,true
НФ-00008566,1584.91,,UAH,true
НФ-00008570,647.3,,UAH,true
НФ-00008546,85.97,,UAH,true
НФ-00008547,99.06,,UAH,true
НФ-00008548,304.02,,UAH,true
НФ-00008551,171.95,,UAH,true
НФ-00007931,152.01,,UAH,true
НФ-00007932,211.2,,UAH,true
НФ-00007933,132.08,,UAH,true
НФ-00007935,128.97,,UAH,true
НФ-00008583,290.32,,UAH,true
НФ-00008592,1122.65,,UAH,true
НФ-00008593,660.38,,UAH,true
НФ-00008578,330.19,,UAH,true
НФ-00008581,627.37,,UAH,true
НФ-00008588,1650.95,,UAH,true
НФ-00008589,1584.91,,UAH,true
НФ-00008574,132.08,,UAH,true
НФ-00008580,462.27,,UAH,true
НФ-00008575,251.08,,UAH,true
НФ-00008590,1650.95,,UAH,true
НФ-00008577,99.06,,UAH,true
НФ-00008594,29.9,,UAH,true
НФ-00008597,92.2,,UAH,true
НФ-00008599,119,,UAH,true
НФ-00008600,92.2,,UAH,true
НФ-00008602,105.91,,UAH,true
НФ-00008604,112.14,,UAH,true
НФ-00008605,79.13,,UAH,true
НФ-00008606,152.01,,UAH,true
НФ-00008607,145.17,,UAH,true
НФ-00008608,317.11,,UAH,true
НФ-00008609,92.2,,UAH,true
НФ-00008610,237.99,,UAH,true
НФ-00008611,119,,UAH,true
НФ-00008612,251.08,,UAH,true
НФ-00008614,442.33,,UAH,true
НФ-00008618,389.38,,UAH,true
НФ-00008619,231.14,,UAH,true
НФ-00008622,713.34,,UAH,true
НФ-00008623,475.36,,UAH,true
НФ-00008624,277.24,,UAH,true
НФ-00008627,5415.12,,UAH,true
НФ-00008629,231.14,,UAH,true
НФ-00008630,231.14,,UAH,true
НФ-00008633,396.23,,UAH,true
НФ-00008634,442.33,,UAH,true
НФ-00008637,1254.72,,UAH,true
НФ-00008638,475.36,,UAH,true
НФ-00008639,237.99,,UAH,true
НФ-00008641,561.33,,UAH,true
НФ-00008643,3433.98,,UAH,true
НФ-00008644,158.24,,UAH,true
НФ-00008645,1716.99,,UAH,true
НФ-00008646,706.48,,UAH,true
НФ-00008647,845.42,,UAH,true
НФ-00008649,165.1,,UAH,true
НФ-00008706,132.08,,UAH,true
НФ-00008654,115.88,,UAH,true
НФ-00008655,290.32,,UAH,true
НФ-00008658,185.04,,UAH,true
НФ-00008660,528.3,,UAH,true
НФ-00008663,158.24,,UAH,true
НФ-00008664,515.23,,UAH,true
НФ-00008665,290.32,,UAH,true
НФ-00008666,85.97,,UAH,true
НФ-00008668,237.99,,UAH,true
НФ-00008669,1419.82,,UAH,true
НФ-00008671,436.1,,UAH,true
НФ-00008673,2971.71,,UAH,true
НФ-00008674,924.53,,UAH,true
НФ-00008678,990.57,,UAH,true
НФ-00008679,370.06,,UAH,true
НФ-00008681,495.29,,UAH,true
НФ-00008682,198.11,,UAH,true
НФ-00008683,640.44,,UAH,true
НФ-00008684,594.34,,UAH,true
НФ-00008685,726.42,,UAH,true
НФ-00008689,561.33,,UAH,true
НФ-00008693,350.13,,UAH,true
НФ-00008695,1109.57,,UAH,true
НФ-00008698,462.27,,UAH,true
НФ-00008699,957.56,,UAH,true
НФ-00008700,693.41,,UAH,true
НФ-00008704,1683.98,,UAH,true
НФ-00008707,515.23,,UAH,true
НФ-00008709,858.49,,UAH,true
НФ-00008710,594.34,,UAH,true
НФ-00008714,198.11,,UAH,true
НФ-00008715,72.9,,UAH,true
НФ-00008716,128.97,,UAH,true
НФ-00008717,152.01,,UAH,true
НФ-00008719,561.33,,UAH,true
НФ-00008720,680.32,,UAH,true
НФ-00008722,66.04,,UAH,true
НФ-00008723,409.32,,UAH,true
НФ-00008730,396.23,,UAH,true
НФ-00008731,627.37,,UAH,true
НФ-00008733,495.29,,UAH,true
НФ-00008734,462.27,,UAH,true
НФ-00008735,1452.84,,UAH,true
НФ-00008736,627.37,,UAH,true
НФ-00008739,363.22,,UAH,true
НФ-00008740,224.28,,UAH,true
НФ-00008743,1089.63,,UAH,true
НФ-00008750,396.23,,UAH,true
НФ-00008751,211.2,,UAH,true
НФ-00008758,1650.95,,UAH,true
НФ-00008760,1320.76,,UAH,true
НФ-00008761,1386.8,,UAH,true
НФ-00008762,1849.06,,UAH,true
НФ-00008754,1386.8,,UAH,true
НФ-00008763,1915.1,,UAH,true
НФ-00008769,924.53,,UAH,true
НФ-00008774,409.32,,UAH,true
НФ-00008775,436.1,,UAH,true
НФ-00008776,317.11,,UAH,true
НФ-00008777,541.39,,UAH,true
НФ-00008778,693.41,,UAH,true
НФ-00008779,528.3,,UAH,true
НФ-00008780,759.44,,UAH,true
НФ-00008781,396.23,,UAH,true
НФ-00008783,138.94,,UAH,true
НФ-00008789,759.44,,UAH,true
НФ-00008785,231.14,,UAH,true
НФ-00008786,317.11,,UAH,true
НФ-00008787,1518.87,,UAH,true
НФ-00008791,924.53,,UAH,true
НФ-00008793,5613.23,,UAH,true
НФ-00008794,5150.96,,UAH,true
НФ-00008798,686.55,,UAH,true
НФ-00008802,165.1,,UAH,true
НФ-00008805,594.34,,UAH,true
НФ-00008808,323.34,,UAH,true
НФ-00008809,990.57,,UAH,true
НФ-00008810,1584.91,,UAH,true
НФ-00008799,686.55,,UAH,true
НФ-00008812,779.38,,UAH,true
НФ-00008814,792.46,,UAH,true
НФ-00008815,297.18,,UAH,true
НФ-00008816,363.22,,UAH,true
НФ-00008818,383.15,,UAH,true
НФ-00008821,218.05,,UAH,true
НФ-00008822,1056.61,,UAH,true
НФ-00008823,1254.72,,UAH,true
НФ-00008824,891.52,,UAH,true
НФ-00008827,2377.37,,UAH,true
НФ-00008829,1915.1,,UAH,true
НФ-00008830,2311.33,,UAH,true
НФ-00008831,2113.22,,UAH,true
НФ-00008832,2971.71,,UAH,true
НФ-00008835,1849.06,,UAH,true
НФ-00008836,2562.41,,UAH,true
НФ-00008837,1849.06,,UAH,true
НФ-00008850,2047.18,,UAH,true
НФ-00008849,2245.29,,UAH,true
НФ-00008851,6603.8,,UAH,true
НФ-00008852,614.28,,UAH,true
НФ-00008859,152.01,,UAH,true
НФ-00008865,1188.68,,UAH,true
НФ-00008860,429.25,,UAH,true
НФ-00008858,145.17,,UAH,true
НФ-00008861,198.11,,UAH,true
НФ-00008856,442.33,,UAH,true
НФ-00008854,52.96,,UAH,true
НФ-00008857,363.22,,UAH,true
НФ-00008853,330.19,,UAH,true
НФ-00008840,376.29,,UAH,true
НФ-00008844,561.33,,UAH,true
НФ-00008845,165.1,,UAH,true
НФ-00008847,858.49,,UAH,true
НФ-00008867,581.27,,UAH,true
НФ-00008868,1617.94,,UAH,true
НФ-00008869,224.28,,UAH,true
НФ-00008871,92.2,,UAH,true
НФ-00008872,1320.76,,UAH,true
НФ-00008875,1716.99,,UAH,true
НФ-00008877,3566.05,,UAH,true
НФ-00008878,2311.33,,UAH,true
НФ-00008881,99.06,,UAH,true
НФ-00008891,858.49,,UAH,true
НФ-00008886,132.08,,UAH,true
НФ-00008895,66.04,,UAH,true
НФ-00008899,1981.14,,UAH,true
НФ-00008900,6735.88,,UAH,true
НФ-00008901,9377.4,,UAH,true
НФ-00008902,320.22,,UAH,true
НФ-00008904,1148.81,,UAH,true
НФ-00008909,974.37,,UAH,true
НФ-00008910,858.49,,UAH,true
НФ-00008907,4490.58,,UAH,true
НФ-00008905,1096.48,,UAH,true
НФ-00008915,105.91,,UAH,true
НФ-00008927,51.72,,UAH,true
НФ-00008929,330.19,,UAH,true
НФ-00008930,594.34,,UAH,true
НФ-00008931,462.27,,UAH,true
НФ-00008937,383.15,,UAH,true
НФ-00008940,325.21,,UAH,true
НФ-00008941,297.18,,UAH,true
НФ-00008943,231.14,,UAH,true
НФ-00008945,752.58,,UAH,true
НФ-00008961,40.5,,UAH,true
НФ-00008965,528.3,,UAH,true
НФ-00008968,290.32,,UAH,true
НФ-00008969,422.39,,UAH,true
НФ-00008972,792.46,,UAH,true
НФ-00008973,607.43,,UAH,true
НФ-00008975,782.49,,UAH,true
НФ-00008984,1849.06,,UAH,true
НФ-00008986,2311.33,,UAH,true
НФ-00008987,3962.28,,UAH,true
НФ-00008988,5613.23,,UAH,true
НФ-00008989,3433.98,,UAH,true
НФ-00008992,218.05,,UAH,true
НФ-00008993,191.27,,UAH,true
НФ-00008995,363.22,,UAH,true
НФ-00008997,759.44,,UAH,true
НФ-00008999,759.44,,UAH,true
НФ-00009001,380.03,,UAH,true
НФ-00009003,545.13,,UAH,true
НФ-00009007,759.44,,UAH,true
НФ-00009008,1320.76,,UAH,true
НФ-00009009,858.49,,UAH,true
НФ-00009010,743.25,,UAH,true
НФ-00008991,2113.22,,UAH,true
НФ-00009016,677.21,,UAH,true
НФ-00009020,1205.51,,UAH,true
НФ-00009021,941.36,,UAH,true
НФ-00009022,891.52,,UAH,true
НФ-00009023,974.37,,UAH,true
НФ-00009024,858.49,,UAH,true
НФ-00009025,528.3,,UAH,true
НФ-00009026,1716.99,,UAH,true
НФ-00009028,1664.04,,UAH,true
НФ-00009031,1254.72,,UAH,true
НФ-00009033,713.34,,UAH,true
НФ-00009034,2509.44,,UAH,true
НФ-00009040,1403.63,,UAH,true
НФ-00009042,1931.93,,UAH,true
НФ-00009043,2047.18,,UAH,true
НФ-00009044,1750.01,,UAH,true
НФ-00009045,1710.14,,UAH,true
НФ-00009046,2509.44,,UAH,true
НФ-00009048,2641.52,,UAH,true
НФ-00009050,3301.9,,UAH,true
НФ-00009051,924.53,,UAH,true
НФ-00009053,3367.94,,UAH,true
НФ-00009058,49.84,,UAH,true
НФ-00009062,297.18,,UAH,true
НФ-00009063,561.33,,UAH,true
НФ-00009077,396.23,,UAH,true
НФ-00009078,82.87,,UAH,true
НФ-00009074,3698.13,,UAH,true
НФ-00009072,2575.48,,UAH,true
НФ-00009073,3301.9,,UAH,true
НФ-00009075,3962.28,,UAH,true
НФ-00009064,495.29,,UAH,true
НФ-00009076,1783.03,,UAH,true
НФ-00009081,330.19,,UAH,true
НФ-00009082,224.28,,UAH,true
НФ-00009083,449.19,,UAH,true
НФ-00009085,125.23,,UAH,true
НФ-00009086,109.03,,UAH,true
НФ-00009087,71.02,,UAH,true
НФ-00009089,911.46,,UAH,true
НФ-00009090,277.24,,UAH,true
НФ-00009092,594.34,,UAH,true
НФ-00009093,726.42,,UAH,true
НФ-00009094,370.06,,UAH,true
НФ-00009095,581.27,,UAH,true
НФ-00009101,858.49,,UAH,true
НФ-00009102,845.42,,UAH,true
НФ-00009105,1188.68,,UAH,true
НФ-00009126,264.15,,UAH,true
НФ-00009125,363.22,,UAH,true
НФ-00009127,396.23,,UAH,true
НФ-00009129,1320.76,,UAH,true
НФ-00009131,5283.04,,UAH,true
НФ-00009132,515.23,,UAH,true
НФ-00009133,462.27,,UAH,true
НФ-00009135,277.24,,UAH,true
НФ-00009136,152.01,,UAH,true
НФ-00009140,152.01,,UAH,true
НФ-00009145,52.96,,UAH,true
НФ-00009143,237.99,,UAH,true
НФ-00009142,370.06,,UAH,true
НФ-00009153,462.27,,UAH,true
НФ-00009154,561.33,,UAH,true
НФ-00009155,924.53,,UAH,true
НФ-00009157,528.3,,UAH,true
НФ-00009158,845.42,,UAH,true
НФ-00009159,152.01,,UAH,true
НФ-00009160,858.49,,UAH,true
НФ-00009163,792.46,,UAH,true
НФ-00009164,2773.6,,UAH,true
НФ-00009165,3103.79,,UAH,true
НФ-00009166,1518.87,,UAH,true
НФ-00009168,1783.03,,UAH,true
НФ-00009169,2311.33,,UAH,true
НФ-00009170,4754.74,,UAH,true
НФ-00009184,231.14,,UAH,true
НФ-00009182,185.04,,UAH,true
НФ-00009185,488.43,,UAH,true
НФ-00009181,185.04,,UAH,true
НФ-00009188,792.46,,UAH,true
НФ-00009192,2575.48,,UAH,true
НФ-00009195,264.15,,UAH,true
НФ-00009196,495.29,,UAH,true
НФ-00009197,462.27,,UAH,true
НФ-00009199,198.11,,UAH,true
НФ-00009200,132.08,,UAH,true
НФ-00009201,271.01,,UAH,true
НФ-00009202,158.24,,UAH,true
НФ-00009203,36.13,,UAH,true
НФ-00009205,79.13,,UAH,true
НФ-00009207,99.06,,UAH,true
НФ-00009210,152.01,,UAH,true
НФ-00009211,132.08,,UAH,true
НФ-00009213,145.17,,UAH,true
НФ-00009215,33.03,,UAH,true
НФ-00009216,33.03,,UAH,true
НФ-00009218,33.03,,UAH,true
НФ-00009219,11.84,,UAH,true
НФ-00009220,19.94,,UAH,true
НФ-00009221,13.09,,UAH,true
НФ-00009222,26.17,,UAH,true
НФ-00009230,449.19,,UAH,true
НФ-00009228,1849.06,,UAH,true
НФ-00009232,1584.91,,UAH,true
НФ-00009226,627.37,,UAH,true
НФ-00009225,211.2,,UAH,true
НФ-00009233,198.11,,UAH,true
НФ-00009234,138.94,,UAH,true
НФ-00009235,792.46,,UAH,true
НФ-00009239,693.41,,UAH,true
НФ-00009240,1010.51,,UAH,true
НФ-00009245,495.29,,UAH,true
НФ-00009246,495.29,,UAH,true
НФ-00009247,495.29,,UAH,true
НФ-00009249,462.27,,UAH,true
НФ-00009250,594.34,,UAH,true
НФ-00009251,812.39,,UAH,true
НФ-00009259,660.38,,UAH,true
НФ-00009258,178.18,,UAH,true
НФ-00009263,1089.63,,UAH,true
НФ-00009264,2311.33,,UAH,true
НФ-00009266,475.36,,UAH,true
НФ-00009267,363.22,,UAH,true
НФ-00009268,277.24,,UAH,true
НФ-00009270,317.11,,UAH,true
НФ-00009271,297.18,,UAH,true
НФ-00009272,1221.71,,UAH,true
НФ-00009273,620.51,,UAH,true
НФ-00009274,495.29,,UAH,true
НФ-00009275,548.24,,UAH,true
НФ-00009293,743.25,,UAH,true
НФ-00009289,759.44,,UAH,true
НФ-00009296,3820.24,,UAH,true
НФ-00009282,347.02,,UAH,true
НФ-00009280,264.15,,UAH,true
НФ-00009281,462.27,,UAH,true
НФ-00009287,673.47,,UAH,true
НФ-00009285,627.37,,UAH,true
НФ-00009284,561.33,,UAH,true
НФ-00009294,561.33,,UAH,true
НФ-00009297,3047.72,,UAH,true
НФ-00009306,485.32,,UAH,true
НФ-00009307,297.18,,UAH,true
НФ-00009308,1023.6,,UAH,true
НФ-00009309,673.47,,UAH,true
НФ-00009311,891.52,,UAH,true
НФ-00009313,416.16,,UAH,true
НФ-00009276,2509.44,,UAH,true
НФ-00009315,990.57,,UAH,true
НФ-00009317,1016.74,,UAH,true
НФ-00009318,1003.66,,UAH,true
НФ-00009319,792.46,,UAH,true
НФ-00009321,1122.65,,UAH,true
НФ-00009324,2806.62,,UAH,true
НФ-00009341,119,,UAH,true
НФ-00009359,49.84,,UAH,true
НФ-00009360,66.04,,UAH,true
НФ-00009361,82.87,,UAH,true
НФ-00009362,99.06,,UAH,true
НФ-00009363,1122.65,,UAH,true
НФ-00009365,2575.48,,UAH,true
НФ-00009368,990.57,,UAH,true
НФ-00009372,1221.71,,UAH,true
НФ-00009373,871.58,,UAH,true
НФ-00009376,1089.63,,UAH,true
НФ-00009379,1089.63,,UAH,true
НФ-00009383,1452.84,,UAH,true
НФ-00009385,1485.86,,UAH,true
НФ-00009386,1320.76,,UAH,true
НФ-00009390,2443.41,,UAH,true
НФ-00009392,138.94,,UAH,true
НФ-00009394,2509.44,,UAH,true
НФ-00009395,92.2,,UAH,true
НФ-00009396,1188.68,,UAH,true
НФ-00009398,2971.71,,UAH,true
НФ-00009399,72.9,,UAH,true
